Country,Rank,Track_id,Streams,Track Name,Artist,URL,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,duration_ms,Artist_id,Artist_popularity,Artist_follower,Artist_img,mode_1.0,key_1,key_2,key_3,key_4,key_5,key_6,key_7,key_8,key_9,key_10,key_11,time_signature_3,time_signature_4,time_signature_5
global,98.0,6oJ6le65B3SEqPwMRNXWjY,244663742,Higher Love,Kygo,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY,-0.9429786952041393,0.09812355109994188,0.31144512439532246,-0.1695064003602579,-0.5392800771900026,-0.24541339313561283,-0.8564177146940175,-0.3799556020377908,-0.5922005118649468,228267,23fqKkggKUBHNkbKtXEls4,89,5922832,https://i.scdn.co/image/1caaca2be637b0c56bb0ede637e36a8bcca149d1,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
global,99.0,6LsAAHotRLMOHfCsSfYCsz,243846086,If I Can't Have You,Shawn Mendes,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz,1.0367759662762812,0.11143093526633341,1.0719792440558,-0.16957677944084176,-0.2009274492962176,0.8210591618932233,-0.6123962070594897,1.707746525839357,0.057393832104772655,190800,7n2wHs1TKAczGzO7Dd2rGr,94,23152263,https://i.scdn.co/image/6bd59cfbd3e1e6394af710bddcd62999aae31c6f,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
global,100.0,25ZAibhr3bdlMCLmubZDVt,243022680,QUE PRETENDES,J Balvin,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt,-0.8958787514292413,-0.261175821392629,0.9674783726520703,-0.16957677944084176,1.380503311511691,0.7328167519026578,1.079954392650473,2.0481327423410653,-0.9615700298624591,222347,1vyhD5VmyZ7KMfW5gqLgo5,99,17106207,https://i.scdn.co/image/84a8ce44cf41f5991178c3d7d8060d2e65624d1f,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
global,101.0,1tNJrcVe6gwLEiZCtprs1u,241871669,3 Nights,Dominic Fike,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u,-0.13488379209101445,0.11143093526633341,-0.6174515103044977,-0.16957677944084176,-0.5172136014577993,-0.04191559050430857,-0.3534525209005483,1.7667468033663198,0.9680431504209579,177667,6USv9qhCn6zfxlBQIYJ9qs,78,227111,https://i.scdn.co/image/2303aa760ec7107cdbf70c5221fd0f50d625d69a,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
global,102.0,5JEx7HbmvHQQswJCsoo9rA,241771587,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA,-0.6257352722575128,-0.6936658068003542,0.7758934417452322,-0.16957677944084176,1.6232345445659284,0.5217553141293048,-0.5957184781204392,0.019430891990880834,0.7148318674867219,182623,0X2BH1fck6amBIoJhDVmmJ,87,7390843,https://i.scdn.co/image/6d2f58ed590582ac66df4a48708019f9d28f2cd9,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
global,103.0,0FZ4Dmg8jJJAPJnvBIzD9z,234743093,ZEZE,Kodak Black,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z,-0.8001218409447381,1.2159438210768307,-0.12397517312021855,-0.16957677944084176,-0.602537307622319,0.2483839297095523,0.40406748301526996,0.07389268663115431,-0.7845174104328644,228760,46SHBwWsqBkxI7EeeBEQG7,87,5428094,https://i.scdn.co/image/7e3b329829c210144d51035a91b92ce3f55d79fb,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
global,104.0,58q2HKrzhC3ozto2nDdN4z,232540653,I Like It,Cardi B,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z,-0.617560901850299,0.916527677333021,0.590114114805268,-0.16957677944084176,1.4540582306190357,0.8930937822936851,-0.008486864424399252,0.7365111880878144,0.4524099427696599,253390,4kYSro6naA4h99UJvo89HB,92,10412486,https://i.scdn.co/image/85145039b32b56e911bd2ad39f28f96277aea9f3,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
global,105.0,6moU77g9RQyMzHNuKEaQKq,231359951,It's You,Ali Gatie,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq,0.45289236576101755,0.35761754234457693,-0.9367597284825607,-0.16957677944084176,0.14478067050830207,-0.17806102306118132,-0.8888953973647999,-0.41172498224461695,-0.851953628715607,212607,4rTv3Ejc7hKMtmoBOK1B4T,82,464535,https://i.scdn.co/image/a76ec564a0bc767d9c151524c92e2cf321dbaef9,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
global,106.0,1mXVgsBdtIVeCLJnSnmtdV,231333261,Too Good At Goodbyes,Sam Smith,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,1.4883126173414183,0.018279246101593358,-1.4650696894680835,-0.16957677944084176,-0.03910662726005935,-0.6336799970941018,-0.7616179923036254,-0.05318483419615046,-0.9853289291609154,201000,2wY79sveU1sp5g7SokKOiI,92,11220622,https://i.scdn.co/image/871eeb6c9b0f60dfe982380d1357a7beb85fb3fd,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
global,107.0,4bTZeO72FwMa6wKOiqoynL,225763114,Otro Trago - Remix,Sech,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL,-0.726163251546138,0.3110416977622065,0.9616727686851964,-0.1695635179281367,-0.8393841471479685,1.4935023433315338,0.5884002765521437,1.2493597542837223,1.7523146523317918,287773,77ziqFxp5gaInVrF2lj4ht,95,2397904,https://i.scdn.co/image/f99f48ccef2f7b3b247ba07e267c17da84978b0b,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
global,108.0,2tnVG71enUj33Ic2nFN6kZ,224475222,Ride It,Regard,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,-0.313941429582362,1.3423639706575503,0.735254213977115,-0.16882878359265313,-0.5025026176363303,0.7994487757730848,-0.3736413506688725,1.798516183573146,-0.13668057408248332,157606,4ofCBoyEiGSePFAG500xev,83,34267,https://i.scdn.co/image/1bebc8be13032082fed628c8d71ae97f365fc135,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
global,109.0,0Ryd8975WihbObpp5cPW1t,220843950,boyfriend (with Social House),Ariana Grande,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t,-0.5397097551149306,-1.851408229276417,0.9907007885195658,-0.16957677944084176,-0.112661546367404,0.9892600005283015,2.9057268238728398,0.9725122981956655,2.211512337539907,186107,66CXWjxzNUsdJxJ2JdwvnR,97,40958727,https://i.scdn.co/image/b1dfbe843b0b9f54ab2e588f33e7637d2dab065a,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
global,110.0,6WrI0LAC5M1Rw2MnX2ZvEg,214189803,Don't Start Now,Dua Lipa,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,-0.9542671114807677,0.7701464515027148,0.979089580585818,-0.16957677944084176,-0.5819419302722625,0.7047232499464776,-0.40173015730306283,0.8590502260284296,0.058370225226627076,183290,6M2wZ9GZgrQXHCFfjv46we,93,14982761,https://i.scdn.co/image/a1f0ad6fe9f1913da2bd883555f3aee9d91024a9,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
global,111.0,6cy3ki60hLwimwIje7tALf,212689345,RITMO (Bad Boys For Life),The Black Eyed Peas,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf,-0.8729126631423078,0.28442692942942344,0.5320580751365293,-0.15980513850027483,0.4610668226698837,-0.20147227469133122,-0.5641185706569752,0.8136653971615351,-0.5582871240992047,221714,1yxSLGMDHlW21z4YXirZDS,88,3959999,https://i.scdn.co/image/310a6ff93e35a6c86e5eccdd1fbab32753288476,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
global,112.0,059bcIhyc2SBwm6sw2AZzd,209597510,Te Vi,Piso 21,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd,-0.8293160209705013,1.322402894407963,0.8861999171158359,-0.16917428089733746,-0.6474058082777991,0.8037708529971124,-0.11381988930261266,0.9906662297424234,-0.6550802289123691,231848,4bw2Am3p9ji3mYsXNXtQcd,84,4845869,https://i.scdn.co/image/b9ad111f39b296a60ac317d1ff7405bdb9ad630f,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False
global,113.0,0RiRZpuVRbi7oqRdSMwhQY,209280692,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,1.071808982307197,0.5106524602580796,-0.5942290944370022,-0.16957677944084176,-0.7783335642888725,0.7598297345528308,-0.6360961376570877,1.9845939819274137,-1.04759026389783,157560,246dkjvS1zLTtiykXe5h60,100,21335421,https://i.scdn.co/image/93fec27f9aac86526b9010e882037afbda4e3d5f,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
global,114.0,3jbT1Y5MoPwEIpZndDDwVq,208735836,Adicto (with Anuel AA & Ozuna),Tainy,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq,-0.9367506034653097,0.3709249265109685,1.2287305511613942,-0.16938599978438307,0.0344482918472851,0.6031544351818265,-0.4956521044861365,0.613972150147199,-1.371687687478694,270741,0GM7qgcRCORpGnfcN2tCiB,86,46061,https://i.scdn.co/image/cf4ff6ee4d1f58abea141119de08bbd03c3ad3b3,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
global,115.0,2t8yVaLvJ0RenpXUIAC52d,208239865,a lot,21 Savage,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d,-0.8491680633880202,1.0562552110801322,0.06760975778661948,-0.15503564708880768,1.2333934732970022,-0.4197371745047303,-0.38593020357133084,-0.9699583773074195,0.7754007874790892,288624,1URnnhqYAYcrqrcwql10ft,90,7271390,https://i.scdn.co/image/cfd6e47fbe4446750ec209dfa37bc919cb55c86f,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False
global,116.0,5kfNriitmkNE8mUbZ7gbq8,207066874,Saturday Nights,Khalid,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8,1.355965667891292,-0.8467007247138562,-1.07028861972066,-0.16922546568321664,-0.4730806499933925,-0.7496557359388449,-0.2762083026565251,-0.6658800238992262,1.4898276347399393,210667,6LuN9FCkKOj5PcnpouEgny,96,10092177,https://i.scdn.co/image/e52c824585bfeef4d674b509437120805300f557,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
global,117.0,5N5k9nd479b1xpDZ4usjrg,206233231,Promises (with Sam Smith),Calvin Harris,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg,-0.9566026458828288,0.6836484544211697,0.833949481413971,-0.16951966187296297,1.1083501108145162,0.17526879000308385,-0.7949734501817264,-0.007800005329255898,0.030022278255454588,213309,7CajNmpbOovFoOoasH2HaY,90,19331795,https://i.scdn.co/image/1fd90cd274102d458ec3a9243ced32e659738133,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
global,118.0,696DnlkuDOXcMAnKlTgXXK,205286838,ROXANNE,Arizona Zervas,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,-0.7997325852110613,-0.3809422788901529,-0.1355863810539663,-0.16957677944084176,2.1013415187636686,0.31033370325394966,0.15829042496610526,-0.13941600904324986,-0.17615940264279523,163636,0vRvGUQVUjytro0xpb26bs,89,188185,https://i.scdn.co/image/d549aadbb8b3a254fdc8e5ac93535a706463dce6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
global,119.0,0mjAU3yKR1QnXnHtjGJqTM,204469447,Rescue Me,OneRepublic,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM,-0.39568513365449887,0.5372672285908627,-0.1123639651864708,-0.16957677944084176,3.822526625875531,-0.45359344609294744,-0.7607402170963069,0.6911263592209198,-0.035754071720135075,158900,5Pwc4xIPtQLFEnJriah9YJ,86,9208531,https://i.scdn.co/image/7995187182d03b7fdcf236939dd8659db5bbd818,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
global,120.0,7BlBVFwvbWvcwNcUarQmjk,203856399,"Yo x Ti, Tu x Mi",ROSALÍA,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk,0.7954374113966389,0.676994762337974,0.781699045712106,-0.15947941713558927,-0.23034941693915545,1.1473759923073152,0.8341773346013084,0.414278903132863,-0.9827577606066991,201040,7ltDVBr6mKbRvohxheJ9h1,87,2299313,https://i.scdn.co/image/e2152c9a03746ee862b41359038278e9da167d27,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False
global,121.0,1rfofaqEpACxVEHIZBJe6W,202327212,Havana (feat. Young Thug),Camila Cabello,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,-0.286693528224983,0.5771893810900374,-0.5884234904701283,-0.16916264799145583,-0.31125982795723434,0.7724357931229116,-0.8774843196696602,-0.4253404309046853,-0.5584824027235755,217307,4nDoRrQiYLoBzwC5BhVJzF,96,14245838,https://i.scdn.co/image/667daebca4856db3f4cbe8f51a4881091e62c401,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
global,122.0,1LiN0Z98FkR1t0m8KmLcAH,201259287,Amanece,Anuel AA,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH,0.6981234779774282,0.7435316831699317,0.03858173795225009,-0.16957677944084176,-0.12001703827813846,0.33446530108810407,-0.7677624187548544,1.8212085980065933,-0.9148333457630292,190005,2R21vXR83lH98kGeO99Y66,96,9911627,https://i.scdn.co/image/8eebdbd3738acd6a69228ed3240a06e4e53ca651,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
global,123.0,7g8YaUQABMal0zWe7a2ijz,200055329,Pa Mí - Remix,Dalex,https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz,1.9281715963962502,0.06485509068396302,-0.025279905683362594,-0.16951547402684558,-0.12001703827813846,-0.5587639918776215,0.790288574235386,1.085974370362902,1.5580124210827702,360960,0KPX4Ucy9dk82uj4GpKesn,93,875341,https://i.scdn.co/image/096994a1c9aa8c44114858ee68cdbd5f69fec1ec,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
global,124.0,1nocRtwyNPVtGcIJqfgdzZ,199941831,Tutu,Camilo,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ,0.059744074747406804,0.35096385026138116,1.2055081352938986,-0.16957677944084176,-0.7930445481103414,1.3994971637089313,-0.6992959525840158,2.052671225227755,0.7767351914122901,178613,28gNT5KBp7IjEOQoevXf9N,86,536863,https://i.scdn.co/image/a5a78352da0ae015c6f05f14f8e0e77890a16c72,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
global,125.0,7K7MUBCnzgBAvMVW2RTWNs,199561494,Body (feat. brando),Loud Luxury,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs,-0.817638348960196,0.4906913840084924,0.8107270655464754,-0.16847863312561615,-0.8827815494213018,0.7486643683907593,-0.8072623030841846,0.42789435179293134,-0.006169360127947614,163216,6t1gpxYbY8OlLA7D2RiikQ,78,240504,https://i.scdn.co/image/4d1d2afe512161668de71c737b080d6c4e7cd5d2,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False
global,126.0,3swc6WTsr7rl9DqQKQA55C,195603663,Psycho (feat. Ty Dolla $ign),Post Malone,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C,1.1224122276851867,0.47738399984210084,-0.37361614369579477,-0.16957677944084176,-0.465725158082658,-0.5821752435077714,-0.21915291418082622,-0.13033904326987095,0.5829862495989857,221440,246dkjvS1zLTtiykXe5h60,100,21335421,https://i.scdn.co/image/93fec27f9aac86526b9010e882037afbda4e3d5f,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
global,127.0,6fxVffaTuwjgEk5h9QyRjy,195029499,Photograph,Ed Sheeran,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,1.3598582252280602,-0.4275181234725233,-1.4244304616999663,-0.16417911111176672,-0.5569332577757654,-1.4415482648852804,-0.7229958831816138,-1.3012676280357496,-0.4608105441007421,258987,6eUKZXaKkcviH0Ku9w2n3V,98,57463755,https://i.scdn.co/image/f55cab0739390cf3b2c2f773b9c779b2f0ae8a99,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
global,128.0,2RSHsoi04658QL5xgQVov3,193969417,Bad Liar,Imagine Dragons,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3,-0.7218814384756929,-1.964520994690745,0.07341536175349336,-0.16957677944084176,1.4246362629760978,-0.18562465820322976,-0.5237409111203267,-1.8381701535311117,1.8149665443174483,260773,53XhwfbYqKCa1cC15pYq2q,92,24617484,https://i.scdn.co/image/01b36ca0f45f2f15117022a2754287a6ca1acdcc,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
global,129.0,2wrJq5XKLnmhRXHIAf9xBa,193331911,"10,000 Hours (with Justin Bieber)",Dan + Shay,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,-0.40736280566480415,0.11143093526633341,0.0327761339853762,-0.16957677944084176,-0.465725158082658,0.6604219584001936,-0.9134731031697164,-0.2619550469838652,-1.0465813243385804,167693,7z5WFjZAIYejWy0NI5lv4T,85,1377921,https://i.scdn.co/image/ff4a12b96c4cd11472c7058a2468c5b609999ccf,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
global,130.0,7BKLCZ1jbUBVqRi2FVlTVw,193248040,Closer,The Chainsmokers,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,0.6085946592317544,0.4640766156757093,-0.5826178865032544,-0.16957677944084176,-0.465725158082658,0.31645664598798867,-0.8441288617915593,0.7864344998413983,-0.8832307550523423,244960,69GGBxA162lTqCwzJG5jLp,91,15139114,https://i.scdn.co/image/960547a625bc2eb742bb3dd170cbc049d2e94cf9,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
global,131.0,2fuCquhmrzHpu5xcA1ci9x,193127265,Under Pressure - Remastered,Queen,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x,0.6669830192832809,-0.04825767473036435,0.5088356592690337,-0.16957677944084176,-0.5245690933685337,-0.4816869480491276,-0.7229958831816138,-0.11672359460980258,-0.27152046421057285,248440,1dfeR4HaWDbWqFHLkxsg1d,93,22898929,https://i.scdn.co/image/b040846ceba13c3e9c125d68389491094e7f2982,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
global,132.0,63cd4JkwGgYJrbOizbfmsp,193090742,Pure Water (with Migos),Mustard,https://open.spotify.com/track/63cd4JkwGgYJrbOizbfmsp,-0.33340421626620415,0.011625554018397587,-0.3794217476626686,-0.16957677944084176,1.056861667439375,0.33590599349611344,-0.008486864424399252,-1.5917305327838744,2.599107860478701,194520,0YinUQ50QDB7ZxSCLyQ40k,86,540694,https://i.scdn.co/image/4dcf713a3bc309590381ecf718be7d5b1b8f0f61,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
global,133.0,1NJcg626wLln4pGHpiV7mf,190034741,lovely,Billie Eilish,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf,2.632724474351335,-2.1774391413530094,-1.9062955909504982,-0.16957677944084176,-0.5834130286544094,-1.3079240440424238,-0.8485177378281515,-1.6688847418575952,-0.22338428330315188,200186,6qqNVTkY8uBg9cP3Jd7DAH,98,18867904,https://i.scdn.co/image/2622edec99d68d1d141886be593c88cbe509f6d8,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
global,134.0,40T5GIqQ1CegGm2PTEl8Bu,185239405,idontwannabeyouanymore,Billie Eilish,https://open.spotify.com/track/40T5GIqQ1CegGm2PTEl8Bu,1.8658906790079555,-1.2991517863711686,-1.2328455307931285,-0.16957677944084176,-0.4289476985289857,-0.714358771942619,-0.7879512485231788,-1.092497415248035,1.5627316545050667,203569,6qqNVTkY8uBg9cP3Jd7DAH,98,18867904,https://i.scdn.co/image/2622edec99d68d1d141886be593c88cbe509f6d8,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
global,135.0,5qrSlOut2rNAWv3ubArkNy,185142138,Be Alright,Dean Lewis,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy,1.7413288442313657,-0.8467007247138562,-0.507145034933894,-0.16957677944084176,-0.6922743089332795,-0.4024488656086194,-0.8423733113769224,0.023969374877570292,0.13908538996658934,196493,3QSQFmccmX81fWCUSPTS7y,83,926350,https://i.scdn.co/image/666aa7bc7c5386cceb3a484bffdc07ab89e6634e,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
global,136.0,6fTt0CH2t0mdeB2N9XFG5r,184771732,Panini,Lil Nas X,https://open.spotify.com/track/6fTt0CH2t0mdeB2N9XFG5r,0.3283305309844281,0.1646604719318996,-0.17622560882208346,-0.16957677944084176,-0.37745925515384454,0.1194419591927259,-0.48072992596172287,-0.05772331708283991,1.0317365284032594,114893,7jVv8c5Fj3E9VhNjxT4snq,87,2218983,https://i.scdn.co/image/12d5ab979779aa41e697ce823328d527e643e4cf,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
global,137.0,1xzBco0xcoJEDXktl7Jxrr,183562149,Mo Bamba,Sheck Wes,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr,-0.24776795485729874,0.3376564660949896,0.0037481141510068063,-0.0548763274479968,0.5419772336879628,0.43639428895475757,-0.8643176915598835,-1.0289586548343823,0.7774186665975877,183907,2RDOrhPqAM4jzTRCEb19qX,78,748033,https://i.scdn.co/image/c0f2b79210f155ffbc25a5a3900d3918566cec6b,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
global,138.0,0DiDStADDVh3SvAsoJAFMk,182748769,Only Human,Jonas Brothers,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk,-0.5825278858193833,0.7768001435859105,-0.745174797575723,-0.16957677944084176,-0.8077555319318104,0.21416748501933308,-0.5070631821812762,1.7531313547062515,-0.9157771924474883,183000,7gOdHgIoIKoe4i9Tta6qdD,87,3492262,https://i.scdn.co/image/a6607686d8bb0913324c84360ee921e94c5aadf3,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
global,139.0,4hPpVbbakQNv8YTHYaOJP4,181600204,One Thing Right,Marshmello,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4,-0.7432905038279192,-0.1281019797287136,-0.007863093782740953,-0.16957677944084176,2.9987115318732713,1.5215958452877139,-0.744940263364575,-0.22110870100366006,-1.1100143308217199,181824,64KEffDW9EtZ1y2vBYgq8T,90,20341696,https://i.scdn.co/image/eb88f6dde0844337248826abb86c6e0b0ef05973,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
global,140.0,7ef4DlsgrMEH11cDZd32M6,179844243,One Kiss (with Dua Lipa),Calvin Harris,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6,-0.8588994567299413,0.7501853752531275,1.379676254300115,-0.16932201880203412,-0.683447718640398,1.1661049936114352,-0.1752641538149039,0.4732791806598259,0.06009518640856972,214847,7CajNmpbOovFoOoasH2HaY,90,19331795,https://i.scdn.co/image/1fd90cd274102d458ec3a9243ced32e659738133,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
global,141.0,4NzMOnvSJVNKF7nw5NkXIP,179652252,bury a friend,Billie Eilish,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP,1.8775683510182606,1.5087062727374445,-1.3663744220312275,1.7149539733827772,-0.5025026176363303,-2.891245000444573,1.773396806432045,-1.3239600424691969,-0.06839814842746654,193143,6qqNVTkY8uBg9cP3Jd7DAH,98,18867904,https://i.scdn.co/image/2622edec99d68d1d141886be593c88cbe509f6d8,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
global,142.0,1kBbgxAUc4HQv7cgIayIDH,178836034,Ransom,Lil Tecca,https://open.spotify.com/track/1kBbgxAUc4HQv7cgIayIDH,-0.9235159085202972,0.444115539426122,0.10244338158786276,-0.16957677944084176,-0.7981933924478556,0.07946274487046971,1.3783979631387442,-1.1878055558685134,1.8820447517888435,131280,4Ga1P7PMIsmqEZqhYZQgDo,88,1508291,https://i.scdn.co/image/87b4d40e2c756869e2264ce9b5899956f8011405,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
global,143.0,3ZCTVFBt2Brf31RLEnCkWJ,177946722,everything i wanted,Billie Eilish,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,2.5081626395747456,0.17131416401509536,-2.318493472598543,7.473242384788279,-0.5025026176363303,-2.8728761722424556,-0.2683083257906591,-1.1106513467947927,-0.06970000592327258,245426,6qqNVTkY8uBg9cP3Jd7DAH,98,18867904,https://i.scdn.co/image/2622edec99d68d1d141886be593c88cbe509f6d8,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
global,144.0,0s5DNDV6LAKn2u2Ufa3VjQ,177745215,Desconocidos,Mau y Ricky,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ,-0.43461070702218313,0.2045826244310742,0.8513662933145926,-0.1695385071804912,0.5493327255986973,0.6769899210922999,0.3162899622834256,1.0042816784024917,1.6878076134146125,204453,2wkoKEfS6dXwThbyTnZWFU,83,1531985,https://i.scdn.co/image/5c2cf545129d57e90bfecf7f4e9a8fd61f5ff93e,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
global,145.0,5hVghJ4KaYES3BFUATCYn0,177312035,EARFQUAKE,"Tyler, The Creator",https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0,-0.10763589073363547,-0.8267396484642688,-0.7335635896419753,-0.16950721466366964,4.565431308859711,-0.8602288782535539,-0.5395408648520587,-0.3391092560575859,-1.3836322300027124,190067,4V8LLVI7PbaPR0K2TGSxFF,87,3689916,https://i.scdn.co/image/fe839f5bd121774e64f377b5eead237c69a01711,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
global,146.0,6Gg1gjgKi2AK4e0qzsR7sd,177166322,Bandit (with YoungBoy Never Broke Again),Juice WRLD,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,-0.7355053891543823,0.11143093526633341,0.03858173795225009,-0.16957677944084176,-0.31125982795723434,0.21380731191733066,1.869952079237074,-0.28464746141731245,1.8845508274682696,189323,4MCBfE4596Uoi2O4DtmEMz,98,7403812,https://i.scdn.co/image/d8e62447a338a882b490460da20e90aac6d60ae7,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
global,147.0,09IStsImFySgyp0pIQdqAc,175754033,The Middle,Zedd,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc,-0.33729677360297244,0.49734507609168815,0.18952744109097097,-0.16957677944084176,-0.45836966617192354,1.2305759788698485,-0.7466958137792119,-0.23018566677703897,-0.4926735063105901,184732,2qxJFvFYMEDqd7ui6kSAcq,86,4997291,https://i.scdn.co/image/a9c923d081963c77dec430fb842b493724187dcc,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
global,148.0,2x0RZdkZcD8QRI53XT4GI5,175735987,SOS (feat. Aloe Blacc),Avicii,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5,0.05585151741063838,0.823375988168281,0.11986019348848441,-0.16957677944084176,-0.4068812227967824,0.10683590062264504,-0.5132076086325055,-0.5070331228650955,-0.7207914860131686,157202,1vCWHaC5f2uS3yhpwWbIA6,89,16559762,https://i.scdn.co/image/81b19a403109c4fe528ee3972137127b85be9519,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
